Time_0,Temp_0,Weather_0,Wind Speed_0,Wind Direction_0,Humidity_0,Barometer_0,Time_1,Temp_1,Weather_1,Wind Speed_1,Wind Direction_1,Humidity_1,Barometer_1,Time_2,Temp_2,Weather_2,Wind Speed_2,Wind Direction_2,Humidity_2,Barometer_2,Time_3,Temp_3,Weather_3,Wind Speed_3,Wind Direction_3,Humidity_3,Barometer_3,Time_4,Temp_4,Weather_4,Wind Speed_4,Wind Direction_4,Humidity_4,Barometer_4,Time_5,Temp_5,Weather_5,Wind Speed_5,Wind Direction_5,Humidity_5,Barometer_5,Time_6,Temp_6,Weather_6,Wind Speed_6,Wind Direction_6,Humidity_6,Barometer_6,Time_7,Temp_7,Weather_7,Wind Speed_7,Wind Direction_7,Humidity_7,Barometer_7,Time_8,Temp_8,Weather_8,Wind Speed_8,Wind Direction_8,Humidity_8,Barometer_8,Time_9,Temp_9,Weather_9,Wind Speed_9,Wind Direction_9,Humidity_9,Barometer_9,Time_10,Temp_10,Weather_10,Wind Speed_10,Wind Direction_10,Humidity_10,Barometer_10,Time_11,Temp_11,Weather_11,Wind Speed_11,Wind Direction_11,Humidity_11,Barometer_11,Time_12,Temp_12,Weather_12,Wind Speed_12,Wind Direction_12,Humidity_12,Barometer_12,Time_13,Temp_13,Weather_13,Wind Speed_13,Wind Direction_13,Humidity_13,Barometer_13,Time_14,Temp_14,Weather_14,Wind Speed_14,Wind Direction_14,Humidity_14,Barometer_14,Time_15,Temp_15,Weather_15,Wind Speed_15,Wind Direction_15,Humidity_15,Barometer_15,Time_16,Temp_16,Weather_16,Wind Speed_16,Wind Direction_16,Humidity_16,Barometer_16,Time_17,Temp_17,Weather_17,Wind Speed_17,Wind Direction_17,Humidity_17,Barometer_17,Time_18,Temp_18,Weather_18,Wind Speed_18,Wind Direction_18,Humidity_18,Barometer_18,Time_19,Temp_19,Weather_19,Wind Speed_19,Wind Direction_19,Humidity_19,Barometer_19,Time_20,Temp_20,Weather_20,Wind Speed_20,Wind Direction_20,Humidity_20,Barometer_20,Time_21,Temp_21,Weather_21,Wind Speed_21,Wind Direction_21,Humidity_21,Barometer_21,Time_22,Temp_22,Weather_22,Wind Speed_22,Wind Direction_22,Humidity_22,Barometer_22,Time_23,Temp_23,Weather_23,Wind Speed_23,Wind Direction_23,Humidity_23,Barometer_23,outage_flag
11:53 a.m.,29.0,5.0,17.0,180.0,80%,1012 mbar,12:53 p.m.,29.0,5.0,17.0,160.0,80%,1011 mbar,1:53 p.m.,29.0,5.0,17.0,190.0,77%,1010 mbar,2:29 p.m.,28.0,6.0,11.0,160.0,84%,1010 mbar,2:53 p.m.,28.0,6.0,11.0,0.0,85%,1010 mbar,3:03 p.m.,28.0,6.0,9.0,0.0,89%,1010 mbar,3:08 p.m.,28.0,6.0,19.0,340.0,89%,1010 mbar,3:40 p.m.,26.0,3.0,20.0,320.0,100%,1010 mbar,4:02 p.m.,26.0,3.0,19.0,320.0,89%,1010 mbar,4:53 p.m.,26.0,1.0,9.0,340.0,93%,1010 mbar,5:53 p.m.,28.0,5.0,11.0,340.0,86%,1010 mbar,6:53 p.m.,28.0,4.0,7.0,30.0,79%,1010 mbar,7:53 p.m.,27.0,4.0,,0.0,79%,1011 mbar,8:53 p.m.,27.0,4.0,6.0,0.0,87%,1012 mbar,9:53 p.m.,26.0,4.0,7.0,330.0,88%,1013 mbar,10:53 p.m.,26.0,4.0,6.0,10.0,90%,1012 mbar,11:53 p.m.,26.0,4.0,,0.0,88%,1012 mbar,"12:53 a.m. Fri, 28 Aug",26.0,2.0,7.0,320.0,93%,1012 mbar,1:53 a.m.,26.0,2.0,9.0,340.0,91%,1012 mbar,2:53 a.m.,26.0,2.0,7.0,320.0,91%,1011 mbar,3:53 a.m.,26.0,2.0,,0.0,93%,1011 mbar,4:53 a.m.,26.0,2.0,6.0,330.0,93%,1011 mbar,5:53 a.m.,26.0,3.0,,0.0,93%,1011 mbar,6:53 a.m.,26.0,4.0,6.0,350.0,93%,1012 mbar,0
3:53 p.m.,26.0,4.0,20.0,150.0,72%,1014 mbar,4:53 p.m.,26.0,4.0,13.0,170.0,74%,1014 mbar,5:53 p.m.,26.0,4.0,11.0,150.0,74%,1014 mbar,6:53 p.m.,25.0,2.0,9.0,130.0,74%,1015 mbar,7:53 p.m.,24.0,2.0,9.0,80.0,74%,1015 mbar,8:53 p.m.,24.0,3.0,,0.0,76%,1016 mbar,9:53 p.m.,23.0,3.0,,0.0,79%,1016 mbar,10:53 p.m.,23.0,3.0,6.0,330.0,79%,1016 mbar,11:53 p.m.,23.0,3.0,,0.0,82%,1016 mbar,"12:53 a.m. Thu, 23 Apr",22.0,7.0,,0.0,87%,1016 mbar,1:53 a.m.,22.0,7.0,,0.0,87%,1015 mbar,2:53 a.m.,21.0,7.0,,0.0,90%,1015 mbar,3:53 a.m.,21.0,7.0,6.0,350.0,87%,1015 mbar,4:53 a.m.,22.0,7.0,7.0,340.0,84%,1015 mbar,6:00 a.m.,22.0,3.0,,0.0,88%,1015 mbar,6:17 a.m.,23.0,3.0,9.0,200.0,89%,1015 mbar,6:53 a.m.,23.0,1.0,13.0,160.0,85%,1016 mbar,7:53 a.m.,24.0,6.0,13.0,150.0,82%,1016 mbar,8:53 a.m.,24.0,1.0,11.0,150.0,77%,1016 mbar,9:53 a.m.,25.0,4.0,13.0,150.0,74%,1015 mbar,10:53 a.m.,26.0,4.0,11.0,160.0,66%,1015 mbar,11:53 a.m.,26.0,1.0,15.0,180.0,69%,1015 mbar,12:53 p.m.,26.0,2.0,13.0,170.0,69%,1014 mbar,1:53 p.m.,28.0,4.0,9.0,0.0,55%,1014 mbar,0
6:53 p.m.,28.0,3.0,6.0,120.0,74%,1011 mbar,7:53 p.m.,26.0,2.0,17.0,50.0,84%,1012 mbar,8:53 p.m.,26.0,4.0,,0.0,88%,1012 mbar,9:53 p.m.,27.0,4.0,6.0,0.0,85%,1013 mbar,10:53 p.m.,27.0,4.0,,0.0,81%,1013 mbar,11:53 p.m.,26.0,4.0,,0.0,84%,1013 mbar,"12:53 a.m. Tue, 18 Aug",26.0,2.0,7.0,0.0,90%,1012 mbar,1:53 a.m.,25.0,2.0,6.0,340.0,90%,1011 mbar,2:53 a.m.,25.0,2.0,6.0,350.0,88%,1011 mbar,3:53 a.m.,24.0,2.0,6.0,0.0,88%,1011 mbar,4:53 a.m.,25.0,1.0,9.0,80.0,88%,1011 mbar,5:53 a.m.,25.0,1.0,7.0,130.0,90%,1011 mbar,6:53 a.m.,26.0,3.0,7.0,350.0,87%,1011 mbar,7:53 a.m.,27.0,3.0,9.0,330.0,81%,1011 mbar,8:53 a.m.,28.0,3.0,6.0,70.0,70%,1011 mbar,9:53 a.m.,29.0,3.0,6.0,0.0,68%,1011 mbar,10:53 a.m.,30.0,3.0,13.0,140.0,65%,1010 mbar,11:53 a.m.,31.0,3.0,15.0,180.0,63%,1010 mbar,12:53 p.m.,30.0,3.0,15.0,170.0,70%,1010 mbar,1:53 p.m.,31.0,3.0,17.0,180.0,67%,1009 mbar,2:53 p.m.,31.0,3.0,17.0,210.0,67%,1009 mbar,3:53 p.m.,30.0,3.0,15.0,210.0,70%,1008 mbar,4:53 p.m.,29.0,3.0,17.0,200.0,72%,1008 mbar,5:53 p.m.,29.0,3.0,15.0,210.0,70%,1008 mbar,0
11:53 a.m.,32.0,1.0,17.0,130.0,65%,1012 mbar,12:53 p.m.,31.0,1.0,19.0,150.0,72%,1012 mbar,1:53 p.m.,31.0,1.0,20.0,150.0,75%,1011 mbar,4:53 p.m.,29.0,7.0,11.0,190.0,77%,1011 mbar,5:15 p.m.,29.0,1.0,11.0,190.0,79%,1011 mbar,5:53 p.m.,29.0,1.0,11.0,210.0,80%,1011 mbar,7:04 p.m.,26.0,2.0,15.0,150.0,89%,1012 mbar,7:31 p.m.,26.0,3.0,,0.0,100%,1012 mbar,7:53 p.m.,27.0,4.0,,0.0,94%,1012 mbar,8:19 p.m.,26.0,3.0,,0.0,94%,1012 mbar,8:53 p.m.,27.0,3.0,7.0,200.0,100%,1012 mbar,9:20 p.m.,27.0,4.0,,0.0,100%,1013 mbar,9:53 p.m.,27.0,7.0,6.0,210.0,97%,1013 mbar,10:53 p.m.,27.0,4.0,6.0,60.0,97%,1013 mbar,11:10 p.m.,27.0,7.0,6.0,40.0,100%,1013 mbar,"12:00 a.m. Mon, 24 Aug",26.0,7.0,9.0,0.0,100%,1012 mbar,12:53 a.m.,26.0,9.0,13.0,10.0,100%,1012 mbar,1:39 a.m.,25.0,3.0,9.0,30.0,94%,1012 mbar,1:53 a.m.,26.0,4.0,9.0,350.0,91%,1011 mbar,2:44 a.m.,24.0,8.0,30.0,120.0,100%,1011 mbar,2:53 a.m.,24.0,8.0,20.0,120.0,100%,1012 mbar,3:35 a.m.,24.0,2.0,13.0,100.0,100%,1012 mbar,3:40 a.m.,23.0,2.0,13.0,90.0,100%,1012 mbar,3:53 a.m.,24.0,2.0,22.0,90.0,94%,1011 mbar,0
9:53 a.m.,25.0,1.0,11.0,60.0,66%,1022 mbar,10:53 a.m.,24.0,4.0,17.0,20.0,77%,1022 mbar,11:53 a.m.,26.0,1.0,9.0,340.0,76%,1022 mbar,12:53 p.m.,24.0,3.0,7.0,340.0,80%,1021 mbar,1:53 p.m.,23.0,1.0,,0.0,94%,1020 mbar,2:53 p.m.,24.0,1.0,9.0,0.0,82%,1020 mbar,3:53 p.m.,23.0,4.0,15.0,30.0,88%,1020 mbar,4:53 p.m.,23.0,1.0,,0.0,90%,1020 mbar,5:14 p.m.,22.0,4.0,6.0,340.0,100%,1020 mbar,5:53 p.m.,22.0,4.0,,0.0,100%,1020 mbar,6:53 p.m.,22.0,2.0,7.0,340.0,100%,1021 mbar,7:53 p.m.,22.0,5.0,13.0,310.0,97%,1021 mbar,8:53 p.m.,22.0,5.0,11.0,350.0,96%,1022 mbar,9:53 p.m.,22.0,4.0,17.0,40.0,96%,1022 mbar,10:53 p.m.,21.0,5.0,15.0,0.0,100%,1022 mbar,11:53 p.m.,21.0,5.0,11.0,350.0,100%,1021 mbar,"12:53 a.m. Sun, 29 Mar",21.0,5.0,7.0,350.0,100%,1021 mbar,1:53 a.m.,21.0,5.0,7.0,340.0,100%,1020 mbar,2:53 a.m.,21.0,5.0,6.0,340.0,100%,1019 mbar,3:53 a.m.,21.0,3.0,7.0,20.0,100%,1019 mbar,4:53 a.m.,21.0,5.0,6.0,350.0,100%,1019 mbar,5:53 a.m.,21.0,4.0,,0.0,100%,1020 mbar,6:53 a.m.,21.0,1.0,9.0,40.0,88%,1020 mbar,7:53 a.m.,22.0,8.0,9.0,30.0,91%,1021 mbar,0
5:53 p.m.,24.0,1.0,33.0,210.0,85%,1001 mbar,6:53 p.m.,24.0,3.0,33.0,220.0,74%,1000 mbar,7:53 p.m.,23.0,5.0,43.0,220.0,90%,1001 mbar,8:36 p.m.,22.0,6.0,41.0,240.0,94%,1001 mbar,8:43 p.m.,22.0,6.0,50.0,240.0,94%,1001 mbar,8:59 p.m.,21.0,5.0,43.0,260.0,94%,1001 mbar,9:16 p.m.,21.0,6.0,35.0,260.0,94%,1001 mbar,9:26 p.m.,19.0,5.0,33.0,250.0,88%,1001 mbar,9:53 p.m.,19.0,2.0,13.0,270.0,89%,1001 mbar,10:53 p.m.,19.0,3.0,13.0,290.0,91%,1000 mbar,11:53 p.m.,21.0,2.0,11.0,270.0,100%,1000 mbar,"12:53 a.m. Sat, 3 Jan",17.0,2.0,52.0,340.0,84%,1000 mbar,1:53 a.m.,18.0,3.0,24.0,0.0,81%,1000 mbar,2:53 a.m.,18.0,3.0,19.0,340.0,81%,1000 mbar,3:53 a.m.,18.0,2.0,20.0,350.0,81%,1001 mbar,4:53 a.m.,18.0,2.0,15.0,320.0,75%,1002 mbar,5:53 a.m.,17.0,3.0,9.0,10.0,80%,1001 mbar,6:53 a.m.,18.0,2.0,9.0,340.0,70%,1002 mbar,7:53 a.m.,19.0,1.0,,0.0,73%,1003 mbar,8:53 a.m.,20.0,4.0,17.0,330.0,76%,1004 mbar,9:53 a.m.,22.0,4.0,15.0,320.0,66%,1005 mbar,10:53 a.m.,23.0,4.0,17.0,330.0,57%,1005 mbar,11:53 a.m.,23.0,1.0,32.0,330.0,56%,1004 mbar,12:53 p.m.,22.0,1.0,37.0,310.0,59%,1004 mbar,0
7:53 a.m.,24.0,4.0,13.0,100.0,97%,1012 mbar,8:53 a.m.,26.0,1.0,6.0,350.0,84%,1012 mbar,9:53 a.m.,26.0,4.0,9.0,320.0,84%,1013 mbar,10:59 a.m.,24.0,4.0,6.0,0.0,100%,1013 mbar,11:20 a.m.,26.0,9.0,,0.0,84%,1013 mbar,12:14 p.m.,26.0,4.0,6.0,100.0,84%,1012 mbar,12:53 p.m.,26.0,4.0,6.0,90.0,83%,1011 mbar,1:31 p.m.,26.0,8.0,17.0,70.0,84%,1012 mbar,1:44 p.m.,26.0,8.0,7.0,60.0,84%,1012 mbar,1:53 p.m.,26.0,8.0,7.0,100.0,80%,1011 mbar,2:15 p.m.,26.0,5.0,,0.0,89%,1011 mbar,2:53 p.m.,27.0,1.0,13.0,160.0,84%,1011 mbar,3:04 p.m.,26.0,3.0,24.0,80.0,84%,1011 mbar,3:15 p.m.,26.0,3.0,11.0,70.0,84%,1010 mbar,3:53 p.m.,26.0,4.0,,0.0,84%,1010 mbar,4:53 p.m.,26.0,1.0,13.0,130.0,84%,1011 mbar,5:53 p.m.,27.0,2.0,7.0,110.0,81%,1011 mbar,6:53 p.m.,26.0,6.0,,0.0,83%,1011 mbar,7:53 p.m.,26.0,6.0,,0.0,85%,1012 mbar,8:53 p.m.,26.0,7.0,6.0,10.0,82%,1012 mbar,9:53 p.m.,26.0,7.0,,0.0,81%,1012 mbar,10:53 p.m.,26.0,6.0,9.0,0.0,81%,1012 mbar,11:53 p.m.,26.0,6.0,6.0,10.0,82%,1012 mbar,"12:53 a.m. Fri, 4 Sep",25.0,4.0,,0.0,82%,1012 mbar,0
6:53 p.m.,28.0,6.0,15.0,30.0,68%,1012 mbar,7:53 p.m.,28.0,5.0,15.0,20.0,67%,1012 mbar,8:53 p.m.,27.0,5.0,15.0,0.0,72%,1012 mbar,9:53 p.m.,27.0,5.0,11.0,350.0,72%,1013 mbar,10:53 p.m.,26.0,5.0,13.0,320.0,79%,1013 mbar,11:53 p.m.,26.0,5.0,9.0,320.0,77%,1013 mbar,"12:53 a.m. Fri, 7 Aug",26.0,4.0,,0.0,79%,1012 mbar,1:53 a.m.,24.0,4.0,6.0,80.0,82%,1012 mbar,2:53 a.m.,25.0,4.0,,0.0,82%,1012 mbar,3:53 a.m.,25.0,4.0,7.0,80.0,85%,1012 mbar,4:53 a.m.,26.0,4.0,,0.0,84%,1013 mbar,5:53 a.m.,25.0,2.0,,0.0,96%,1013 mbar,6:53 a.m.,26.0,1.0,6.0,20.0,96%,1013 mbar,7:53 a.m.,27.0,1.0,15.0,120.0,85%,1014 mbar,8:53 a.m.,28.0,1.0,15.0,110.0,82%,1014 mbar,9:53 a.m.,29.0,5.0,24.0,120.0,70%,1014 mbar,10:53 a.m.,30.0,5.0,22.0,130.0,65%,1014 mbar,11:53 a.m.,31.0,5.0,22.0,140.0,63%,1014 mbar,12:53 p.m.,32.0,1.0,20.0,130.0,63%,1013 mbar,1:53 p.m.,32.0,1.0,19.0,70.0,57%,1013 mbar,2:53 p.m.,33.0,1.0,22.0,70.0,54%,1013 mbar,3:53 p.m.,32.0,5.0,28.0,70.0,57%,1013 mbar,4:53 p.m.,31.0,1.0,33.0,80.0,61%,1013 mbar,5:53 p.m.,30.0,1.0,28.0,60.0,67%,1013 mbar,0
"12:00 a.m. Mon, 24 Aug",26.0,7.0,9.0,0.0,100%,1012 mbar,12:53 a.m.,26.0,9.0,13.0,10.0,100%,1012 mbar,1:39 a.m.,25.0,3.0,9.0,30.0,94%,1012 mbar,1:53 a.m.,26.0,4.0,9.0,350.0,91%,1011 mbar,2:44 a.m.,24.0,8.0,30.0,120.0,100%,1011 mbar,2:53 a.m.,24.0,8.0,20.0,120.0,100%,1012 mbar,3:35 a.m.,24.0,2.0,13.0,100.0,100%,1012 mbar,3:40 a.m.,23.0,2.0,13.0,90.0,100%,1012 mbar,3:53 a.m.,24.0,2.0,22.0,90.0,94%,1011 mbar,4:16 a.m.,23.0,8.0,17.0,80.0,100%,1012 mbar,4:53 a.m.,24.0,2.0,11.0,50.0,97%,1012 mbar,6:00 a.m.,,7.0,6.0,40.0,,1013 mbar,6:53 a.m.,24.0,7.0,15.0,70.0,91%,1013 mbar,7:53 a.m.,24.0,7.0,11.0,100.0,95%,1013 mbar,8:40 a.m.,23.0,3.0,,0.0,94%,1013 mbar,8:53 a.m.,24.0,3.0,7.0,10.0,91%,1013 mbar,9:53 a.m.,25.0,3.0,,0.0,84%,1013 mbar,10:53 a.m.,26.0,3.0,6.0,160.0,92%,1012 mbar,11:53 a.m.,26.0,1.0,15.0,140.0,88%,1012 mbar,12:53 p.m.,27.0,1.0,15.0,160.0,85%,1012 mbar,1:53 p.m.,28.0,1.0,20.0,160.0,82%,1011 mbar,2:53 p.m.,28.0,1.0,17.0,150.0,79%,1010 mbar,3:53 p.m.,28.0,1.0,20.0,150.0,79%,1010 mbar,4:53 p.m.,27.0,1.0,19.0,160.0,82%,1011 mbar,0
9:53 a.m.,29.0,3.0,6.0,0.0,68%,1011 mbar,10:53 a.m.,30.0,3.0,13.0,140.0,65%,1010 mbar,11:53 a.m.,31.0,3.0,15.0,180.0,63%,1010 mbar,12:53 p.m.,30.0,3.0,15.0,170.0,70%,1010 mbar,1:53 p.m.,31.0,3.0,17.0,180.0,67%,1009 mbar,2:53 p.m.,31.0,3.0,17.0,210.0,67%,1009 mbar,3:53 p.m.,30.0,3.0,15.0,210.0,70%,1008 mbar,4:53 p.m.,29.0,3.0,17.0,200.0,72%,1008 mbar,5:53 p.m.,29.0,3.0,15.0,210.0,70%,1008 mbar,6:53 p.m.,28.0,3.0,9.0,200.0,72%,1008 mbar,7:53 p.m.,28.0,2.0,7.0,180.0,77%,1009 mbar,8:53 p.m.,28.0,2.0,7.0,190.0,77%,1010 mbar,9:53 p.m.,27.0,2.0,,0.0,82%,1010 mbar,10:42 p.m.,27.0,1.0,7.0,120.0,79%,1010 mbar,10:53 p.m.,28.0,1.0,6.0,130.0,77%,1010 mbar,11:53 p.m.,27.0,2.0,6.0,0.0,77%,1010 mbar,"12:12 a.m. Wed, 19 Aug",27.0,2.0,9.0,340.0,79%,1010 mbar,12:53 a.m.,27.0,2.0,,0.0,81%,1010 mbar,1:53 a.m.,26.0,2.0,,0.0,82%,1009 mbar,2:53 a.m.,26.0,1.0,,0.0,84%,1009 mbar,3:53 a.m.,26.0,2.0,,0.0,84%,1009 mbar,4:53 a.m.,24.0,2.0,,0.0,91%,1009 mbar,5:53 a.m.,25.0,2.0,,0.0,88%,1009 mbar,6:53 a.m.,26.0,3.0,6.0,0.0,87%,1010 mbar,0
6:53 p.m.,28.0,5.0,13.0,80.0,70%,1015 mbar,7:53 p.m.,28.0,5.0,9.0,0.0,72%,1016 mbar,8:53 p.m.,28.0,5.0,7.0,60.0,70%,1016 mbar,9:53 p.m.,28.0,5.0,9.0,50.0,70%,1017 mbar,10:53 p.m.,27.0,5.0,7.0,50.0,72%,1017 mbar,11:53 p.m.,27.0,5.0,6.0,0.0,74%,1016 mbar,"12:53 a.m. Thu, 17 Sep",27.0,3.0,7.0,20.0,74%,1016 mbar,1:53 a.m.,26.0,3.0,9.0,40.0,74%,1016 mbar,2:53 a.m.,26.0,3.0,7.0,30.0,74%,1015 mbar,3:53 a.m.,26.0,3.0,6.0,20.0,74%,1015 mbar,4:53 a.m.,25.0,3.0,,0.0,79%,1015 mbar,5:53 a.m.,24.0,3.0,6.0,290.0,82%,1014 mbar,6:53 a.m.,25.0,4.0,6.0,320.0,77%,1014 mbar,7:53 a.m.,28.0,4.0,20.0,60.0,65%,1015 mbar,8:53 a.m.,29.0,4.0,17.0,50.0,65%,1015 mbar,9:53 a.m.,31.0,4.0,19.0,50.0,55%,1015 mbar,10:53 a.m.,31.0,4.0,19.0,30.0,54%,1015 mbar,11:53 a.m.,32.0,4.0,20.0,50.0,53%,1014 mbar,12:53 p.m.,31.0,4.0,20.0,40.0,59%,1014 mbar,1:53 p.m.,31.0,4.0,20.0,30.0,54%,1013 mbar,2:53 p.m.,31.0,1.0,24.0,30.0,55%,1012 mbar,3:53 p.m.,31.0,1.0,26.0,50.0,55%,1012 mbar,4:53 p.m.,29.0,1.0,26.0,70.0,59%,1012 mbar,5:53 p.m.,29.0,1.0,24.0,70.0,63%,1012 mbar,0
"12:53 a.m. Tue, 21 Jul",27.0,3.0,7.0,20.0,69%,1014 mbar,1:53 a.m.,27.0,3.0,7.0,0.0,69%,1014 mbar,2:53 a.m.,26.0,3.0,11.0,30.0,72%,1013 mbar,3:53 a.m.,26.0,3.0,11.0,60.0,74%,1013 mbar,4:53 a.m.,26.0,3.0,15.0,70.0,72%,1013 mbar,5:53 a.m.,26.0,3.0,13.0,60.0,74%,1013 mbar,6:53 a.m.,27.0,4.0,17.0,80.0,69%,1014 mbar,7:53 a.m.,28.0,4.0,9.0,80.0,65%,1014 mbar,8:53 a.m.,29.0,4.0,11.0,50.0,61%,1014 mbar,9:53 a.m.,30.0,4.0,22.0,60.0,55%,1014 mbar,10:53 a.m.,31.0,4.0,30.0,60.0,50%,1014 mbar,11:53 a.m.,31.0,4.0,20.0,70.0,50%,1013 mbar,12:53 p.m.,32.0,1.0,20.0,60.0,46%,1013 mbar,1:53 p.m.,32.0,1.0,24.0,70.0,41%,1013 mbar,2:53 p.m.,32.0,1.0,26.0,60.0,43%,1012 mbar,3:53 p.m.,31.0,1.0,30.0,70.0,50%,1012 mbar,4:53 p.m.,30.0,1.0,30.0,70.0,55%,1012 mbar,5:53 p.m.,29.0,1.0,22.0,50.0,57%,1012 mbar,6:53 p.m.,28.0,1.0,19.0,50.0,63%,1013 mbar,7:53 p.m.,28.0,2.0,22.0,60.0,65%,1014 mbar,8:53 p.m.,28.0,2.0,20.0,70.0,65%,1014 mbar,9:53 p.m.,27.0,3.0,19.0,60.0,69%,1015 mbar,10:53 p.m.,27.0,3.0,15.0,60.0,69%,1015 mbar,11:53 p.m.,27.0,3.0,11.0,60.0,69%,1015 mbar,0
10:53 p.m.,19.0,6.0,19.0,350.0,79%,1014 mbar,11:53 p.m.,19.0,6.0,22.0,0.0,81%,1014 mbar,"12:53 a.m. Fri, 6 Mar",18.0,2.0,17.0,20.0,85%,1014 mbar,1:53 a.m.,18.0,2.0,15.0,0.0,87%,1013 mbar,2:53 a.m.,18.0,2.0,17.0,350.0,84%,1013 mbar,3:53 a.m.,18.0,2.0,15.0,350.0,81%,1013 mbar,4:53 a.m.,18.0,2.0,13.0,340.0,78%,1013 mbar,5:53 a.m.,17.0,2.0,13.0,340.0,81%,1013 mbar,6:53 a.m.,17.0,3.0,13.0,340.0,84%,1014 mbar,7:53 a.m.,18.0,3.0,17.0,330.0,76%,1014 mbar,8:53 a.m.,21.0,3.0,28.0,0.0,68%,1014 mbar,9:53 a.m.,22.0,3.0,24.0,20.0,63%,1014 mbar,10:53 a.m.,22.0,3.0,26.0,20.0,59%,1014 mbar,11:53 a.m.,23.0,3.0,30.0,30.0,56%,1014 mbar,12:53 p.m.,23.0,1.0,26.0,10.0,56%,1013 mbar,1:53 p.m.,24.0,1.0,24.0,30.0,54%,1012 mbar,2:53 p.m.,24.0,1.0,26.0,10.0,54%,1012 mbar,3:53 p.m.,23.0,3.0,26.0,20.0,56%,1012 mbar,4:53 p.m.,22.0,3.0,30.0,30.0,63%,1012 mbar,5:53 p.m.,21.0,3.0,26.0,30.0,61%,1013 mbar,6:53 p.m.,20.0,2.0,24.0,10.0,65%,1013 mbar,7:53 p.m.,20.0,2.0,17.0,0.0,61%,1014 mbar,8:53 p.m.,19.0,2.0,17.0,10.0,61%,1014 mbar,9:53 p.m.,19.0,2.0,17.0,10.0,59%,1014 mbar,0
8:53 a.m.,28.0,3.0,6.0,70.0,70%,1011 mbar,9:53 a.m.,29.0,3.0,6.0,0.0,68%,1011 mbar,10:53 a.m.,30.0,3.0,13.0,140.0,65%,1010 mbar,11:53 a.m.,31.0,3.0,15.0,180.0,63%,1010 mbar,12:53 p.m.,30.0,3.0,15.0,170.0,70%,1010 mbar,1:53 p.m.,31.0,3.0,17.0,180.0,67%,1009 mbar,2:53 p.m.,31.0,3.0,17.0,210.0,67%,1009 mbar,3:53 p.m.,30.0,3.0,15.0,210.0,70%,1008 mbar,4:53 p.m.,29.0,3.0,17.0,200.0,72%,1008 mbar,5:53 p.m.,29.0,3.0,15.0,210.0,70%,1008 mbar,6:53 p.m.,28.0,3.0,9.0,200.0,72%,1008 mbar,7:53 p.m.,28.0,2.0,7.0,180.0,77%,1009 mbar,8:53 p.m.,28.0,2.0,7.0,190.0,77%,1010 mbar,9:53 p.m.,27.0,2.0,,0.0,82%,1010 mbar,10:42 p.m.,27.0,1.0,7.0,120.0,79%,1010 mbar,10:53 p.m.,28.0,1.0,6.0,130.0,77%,1010 mbar,11:53 p.m.,27.0,2.0,6.0,0.0,77%,1010 mbar,"12:12 a.m. Wed, 19 Aug",27.0,2.0,9.0,340.0,79%,1010 mbar,12:53 a.m.,27.0,2.0,,0.0,81%,1010 mbar,1:53 a.m.,26.0,2.0,,0.0,82%,1009 mbar,2:53 a.m.,26.0,1.0,,0.0,84%,1009 mbar,3:53 a.m.,26.0,2.0,,0.0,84%,1009 mbar,4:53 a.m.,24.0,2.0,,0.0,91%,1009 mbar,5:53 a.m.,25.0,2.0,,0.0,88%,1009 mbar,0
6:53 p.m.,27.0,3.0,13.0,60.0,62%,1013 mbar,7:53 p.m.,26.0,2.0,9.0,80.0,65%,1014 mbar,8:53 p.m.,26.0,2.0,13.0,90.0,69%,1014 mbar,9:53 p.m.,26.0,2.0,6.0,20.0,66%,1014 mbar,10:53 p.m.,26.0,2.0,6.0,0.0,69%,1014 mbar,11:53 p.m.,25.0,2.0,6.0,340.0,71%,1014 mbar,"12:53 a.m. Mon, 15 Jun",25.0,5.0,15.0,60.0,71%,1014 mbar,1:53 a.m.,24.0,5.0,7.0,330.0,74%,1014 mbar,2:53 a.m.,23.0,5.0,,0.0,79%,1013 mbar,3:53 a.m.,23.0,2.0,6.0,340.0,79%,1013 mbar,4:53 a.m.,23.0,5.0,6.0,0.0,82%,1013 mbar,5:53 a.m.,23.0,6.0,7.0,310.0,79%,1013 mbar,6:53 a.m.,24.0,6.0,7.0,330.0,76%,1013 mbar,7:53 a.m.,27.0,6.0,6.0,0.0,69%,1014 mbar,8:53 a.m.,28.0,6.0,11.0,70.0,63%,1014 mbar,9:53 a.m.,28.0,6.0,19.0,70.0,63%,1014 mbar,10:53 a.m.,29.0,1.0,15.0,60.0,59%,1014 mbar,11:53 a.m.,29.0,1.0,11.0,40.0,55%,1014 mbar,12:53 p.m.,29.0,1.0,15.0,50.0,55%,1013 mbar,1:53 p.m.,29.0,1.0,17.0,50.0,57%,1013 mbar,2:53 p.m.,30.0,1.0,20.0,80.0,51%,1013 mbar,3:53 p.m.,29.0,4.0,24.0,60.0,57%,1012 mbar,4:53 p.m.,28.0,1.0,24.0,50.0,55%,1012 mbar,5:53 p.m.,28.0,1.0,22.0,50.0,60%,1013 mbar,0
